Training Accuracy,Loss
0.4343249512755353,1.6304908628049104
0.45537756577782007,1.507651862890824
0.4755148654398711,1.4668365820594456
0.49016018017478613,1.3738064662269924
0.5185354740723319,1.3041074483290962
0.5093821675881095,1.3113303884215977
0.529519462067148,1.2878885865211487
0.515789464763973,1.3262171226999033
0.5469107653783716,1.2466382047404414
0.543249443821285,1.2916500594304956
