Accuracy,Loss
0.4479905459897738,1.9983858953929492
0.5157604382862906,1.7739892047371237
0.5508274242129262,1.699516593364865
0.5874704520612181,1.3549533377866092
0.5937746284959634,1.4147738245902237
0.5961387022402082,1.3918280161512095
0.5985027660033757,1.6167608748349362
0.5886524847354168,1.6010159409544054
0.5906225325579338,2.0120246164952795
0.5953506722964106,1.8440727878499914
