Training Accuracy,Loss
0.5579710291779559,1.014842743458955
0.7645320155350446,0.8619440086956682
0.7500821029611409,0.7757780883699802
0.7960591175873292,0.6918476979133531
0.7786535249555052,0.7254714372122816
0.8065681461630196,0.655371071317513
0.7898193712892203,0.6551695473088419
0.814778330290846,0.6419103560776546
0.7957307055665942,0.6640747741525397
0.8210180703055096,0.6410749770737634
